gene,rpkm_normal,rpkm_tumoral,chromosome,p_or_q,locus
ZNF821|55565_calculated,2.2685,2.2299,16,q,
ADRB2|154_calculated,2.2684,1.2289,5,q,31-
SLC30A4|7782_calculated,2.2678,1.4193,15,q,
IL2RA|3559_calculated,2.2674,2.5333,10,p,15-
ESPL1|9700_calculated,2.265,5.547,12,q,
FAM198A|729085_calculated,2.2647,0.6039,3,p,
ZNF37BP|100129482_calculated,2.2645,1.4983,10,q,
ANKRD26|22852_calculated,2.2626,1.752,10,p,
PEX11G|92960_calculated,2.262,3.0453,19,p,
MIR4665|100616288_calculated,2.262,1.622,9,,
TRNA_Glu|?|19of24_calculated,2.2611,1.2901,,,
C10orf108|414235_calculated,2.261,1.8916,,,
PTCHD1|139411_calculated,2.2599,0.1489,X,p,
FLJ13197|79667_calculated,2.2589,2.073,,,
MOGAT2|80168_calculated,2.2584,4.0269,11,q,
GLIS3|169792_calculated,2.2582,1.6921,9,p,
VTN|7448_calculated,2.2575,6.7486,17,q,
ZNF517|340385_calculated,2.2563,1.754,8,q,
LOC100287722|100287722_calculated,2.2561,2.6664,,,
C2orf81|388963_calculated,2.2558,2.1092,2,p,
SLA2|84174_calculated,2.2514,2.3418,20,q,
ZFHX4|79776_calculated,2.2504,0.5039,8,q,
SLC27A5|10998_calculated,2.2492,2.6906,19,q,
ZNF846|162993_calculated,2.2486,1.1713,19,p,
LOC100505738|100505738_calculated,2.2473,1.9663,,,
RALGAPA1|253959_calculated,2.2466,1.6368,14,q,
MCM9|254394_calculated,2.2454,2.3116,6,q,
SLC9A2|6549_calculated,2.2435,5.6407,2,q,
CHML|1122_calculated,2.2434,3.2883,1,q,
SAMD14|201191_calculated,2.2417,1.5263,17,q,
UGT2B15|7366_calculated,2.2397,3.5448,4,q,
AADAT|51166_calculated,2.2393,1.9671,4,q,
RPS10P7|376693_calculated,2.2388,2.1847,1,q,
LOC100505812|100505812_calculated,2.2363,1.7056,,,
CABP7|164633_calculated,2.2356,2.4362,22,q,
JMJD7-PLA2G4B|8681_calculated,2.2333,2.1214,15,q,11.2-
MOK|5891_calculated,2.2328,2.5493,14,q,
ANXA2R|389289_calculated,2.232,1.7351,5,p,
POLR2J4|84820_calculated,2.2313,1.7078,7,p,
SPATA7|55812_calculated,2.2311,1.6422,14,q,
PRRG1|5638_calculated,2.2307,2.3232,X,p,
SLC25A14|9016_calculated,2.2302,2.3776,X,q,
GP1BA|2811|2of3_calculated,2.2301,0.8342,17,p,
GGTA1P|2681_calculated,2.2284,1.0329,9,q,
PPP2R3B|28227_calculated,2.2276,3.055,X,p,22.3 and Y
PIK3C2G|5288_calculated,2.2256,3.3266,12,p,
RLTPR|146206_calculated,2.2253,1.655,16,q,
KRT6B|3854_calculated,2.2252,24.7287,12,q,
TUBB2B|347733_calculated,2.2238,3.7516,6,p,
MIR4720|100616150_calculated,2.2233,1.8611,16,q,
MPP2|4355_calculated,2.2228,0.7155,17,q,12-
FST|10468_calculated,2.2223,2.8872,5,q,
ACCS|84680_calculated,2.2222,1.6697,11,p,
LIN9|286826_calculated,2.221,3.336,1,q,
CNTN4|152330_calculated,2.2205,0.7439,3,p,
DQ576951|?|1of8_calculated,2.2191,1.1339,,,
TRBV5-1|28614_calculated,2.2183,1.6645,7,q,
OSGIN1|29948_calculated,2.2178,4.9404,16,q,
KIF4A|24137_calculated,2.2166,5.7739,X,q,
ZNF529|57711_calculated,2.2156,1.3533,19,q,
CCDC149|91050_calculated,2.2154,1.4463,4,p,
TRBV19|28568_calculated,2.2149,1.8701,7,q,
C2CD4A|145741_calculated,2.2147,5.8762,15,q,
ZNF182|7569_calculated,2.2147,2.0335,X,p,
PCDHB10|56126_calculated,2.2145,1.0733,5,q,
SLC18A1|6570_calculated,2.2136,0.2822,8,p,
ZBP1|81030_calculated,2.2131,2.5353,20,q,
ALPK1|80216_calculated,2.2117,2.0941,4,q,
GXYLT1|283464_calculated,2.2116,2.5912,12,q,
EFCAB7|84455_calculated,2.2116,1.9315,1,p,
PODNL1|79883_calculated,2.2114,2.1328,19,p,
ZNF805|390980_calculated,2.2104,1.7397,19,q,
AL137535|?_calculated,2.2096,1.9246,,,
RAD51|5888_calculated,2.2095,5.3665,15,q,
TMEM135|65084_calculated,2.2091,2.1944,11,q,
SORCS2|57537_calculated,2.2089,0.7765,4,p,
CCAT1|?_calculated,2.2088,3.7093,8,q,
CD1C|911_calculated,2.2087,0.8771,1,q,
RYR2|6262_calculated,2.2078,0.3621,1,q,
MRPL46|26589_calculated,2.2075,2.9843,15,q,
TIGD2|166815_calculated,2.2075,2.9461,4,q,
KIAA0664L3|100132341_calculated,2.2074,2.2557,,,
TSEN2|80746_calculated,2.2074,2.1713,3,p,
ANKRD35|148741_calculated,2.207,0.9127,1,q,
BEND7|222389_calculated,2.2067,1.9856,10,p,
C20orf132|140699_calculated,2.2052,2.6458,,,
ZNF100|163227_calculated,2.2047,1.9913,19,p,
C15orf37|283687_calculated,2.2043,2.0215,15,q,
KCTD1|284252_calculated,2.2037,3.1021,18,q,
GJC2|57165_calculated,2.2032,1.0476,1,q,41-
NPTX2|4885_calculated,2.2013,2.6773,7,q,21.3-
TET2|54790_calculated,2.2011,2.1787,4,q,
SYT1|6857_calculated,2.1991,1.3233,12,q,
BTNL3|10917_calculated,2.1982,3.5709,5,q,
TRIM6-TRIM34|445372_calculated,2.1973,1.7323,11,p,
EFCAB10|100130771_calculated,2.1968,2.7292,7,q,
IQCG|84223_calculated,2.1959,1.874,3,q,
LRRC4B|94030_calculated,2.1958,1.2156,19,q,
SLC24A1|9187_calculated,2.1957,1.8568,15,q,
DCLK1|9201_calculated,2.1957,0.5761,13,q,
NCR3LG1|374383_calculated,2.1951,2.9723,11,p,
PSTPIP1|9051_calculated,2.1942,1.605,15,q,24-
MIR635|693220_calculated,2.1931,1.5386,17,q,
SLC7A9|11136_calculated,2.1929,3.6049,19,q,
AF339817|?_calculated,2.1925,2.5756,,,
HAGHL|84264_calculated,2.191,4.0153,16,p,
STAP1|26228_calculated,2.1904,0.9815,4,q,
SNORD44|26806_calculated,2.1903,2.9002,1,q,
PPM1N|147699_calculated,2.1903,2.2862,19,q,
ZMYND15|84225_calculated,2.1883,2.8232,17,p,
BC062758|?_calculated,2.1874,2.9331,,,
TSSK3|81629_calculated,2.1872,1.2974,1,p,35-
IGFALS|3483_calculated,2.1861,3.135,16,p,
ZNF547|284306_calculated,2.1861,2.2344,19,q,
Mir_584|?|4of49_calculated,2.1854,0.1507,,,
ATAD2B|54454_calculated,2.1836,1.9513,2,p,24.1-
GCG|2641_calculated,2.1835,6.988,2,q,36-
ZNF696|79943_calculated,2.1834,2.3587,8,q,
ZNF354B|117608_calculated,2.1827,1.7209,5,q,
BARD1|580_calculated,2.1825,3.0068,2,q,34-
LOC643733|643733_calculated,2.1823,1.0743,,,
ANGPTL7|10218_calculated,2.1818,0.2183,1,p,
AMZ2P1|201283_calculated,2.1809,1.2427,17,q,
LOC100506746|100506746_calculated,2.1805,1.3428,,,
P2RX1|5023_calculated,2.1786,1.5121,17,p,
BTBD19|149478_calculated,2.1781,1.1626,1,p,
FAM162B|221303_calculated,2.1777,1.0596,6,q,
CYB5R2|51700_calculated,2.1744,4.3742,11,p,
FOLH1|2346_calculated,2.1743,1.9909,11,p,
IBA57|200205_calculated,2.174,1.9019,1,q,
ZNF498|221785_calculated,2.1736,1.9382,,,
HSD17B7|51478_calculated,2.1733,3.409,1,q,
PKD2L2|27039_calculated,2.1716,1.0677,5,q,
FANCC|2176_calculated,2.1713,2.656,9,q,
ABCA6|23460_calculated,2.1711,0.5057,17,q,
IL11|3589_calculated,2.1702,2.6008,19,q,13.3-
CCNE2|9134_calculated,2.1688,5.1677,8,q,
SLC35G2|80723_calculated,2.1683,1.4077,3,q,
GAL3ST2|64090_calculated,2.1679,2.4754,2,q,
OGFOD2|79676_calculated,2.1678,2.8402,12,q,
ESM1|11082_calculated,2.1668,3.8119,5,q,
GVINP1|387751_calculated,2.1667,0.933,11,p,
SNORA77|677843_calculated,2.1664,0.8751,1,q,
KIAA1804|84451_calculated,2.1662,4.0509,,,
CENPJ|55835_calculated,2.1633,2.2079,13,q,
TEX30|93081_calculated,2.1629,3.9188,13,q,
ZNF839|55778_calculated,2.1614,1.7337,14,q,
DFFB|1677_calculated,2.1608,2.703,1,p,
C5orf42|65250_calculated,2.1607,1.312,5,p,
PMCH|5367_calculated,2.1602,3.1282,12,q,
SLC2A6|11182_calculated,2.1591,3.4077,9,q,
PSORS1C1|170679_calculated,2.1567,2.8284,6,p,
ABCA9|10350_calculated,2.1565,0.3511,17,q,
LMO1|4004_calculated,2.1564,0.1231,11,p,
HARBI1|283254_calculated,2.1563,2.5002,11,p,
WDR91|29062_calculated,2.1555,1.9331,7,q,
ZNF490|57474_calculated,2.1546,1.7021,19,p,
TRAT1|50852_calculated,2.1541,1.3133,3,q,
BCDIN3D|144233_calculated,2.1526,2.1275,12,q,
HAUS3|79441_calculated,2.1503,2.0651,4,p,
TSC22D1-AS1|641467_calculated,2.1489,1.4956,13,q,
IPW|3653_calculated,2.1488,0.426,15,q,
LOC100049716|?_calculated,2.1482,1.7859,,,
TMEM241|85019_calculated,2.148,2.91,18,q,
ADAMTSL5|339366_calculated,2.1479,3.4443,19,p,
FER1L4|80307|1of2_calculated,2.1477,3.5944,20,q,
ZNF385D|79750_calculated,2.1475,0.4687,3,p,
KIAA1755|85449_calculated,2.1473,1.105,20,q,
WRAP73|49856_calculated,2.1463,3.1077,1,p,
EYA2|2139_calculated,2.1461,4.1429,20,q,
LRCH2|57631_calculated,2.1453,0.4456,X,q,
IFT27|11020_calculated,2.1451,1.9953,22,q,
THAP10|56906_calculated,2.1445,2.2594,15,q,
C17orf97|400566_calculated,2.1439,2.7835,17,p,
ST7-AS1|93653_calculated,2.1436,2.3364,7,q,
MUC12|10071_calculated,2.1435,1.6344,7,q,
PRDM10|56980_calculated,2.1425,2.2943,11,q,
NPIPL2|440348_calculated,2.1415,2.6399,,,
BC035647|?_calculated,2.1406,2.507,,,
AL832593|?_calculated,2.1404,2.5951,,,
GPT|2875_calculated,2.1399,6.5382,8,q,
IL12RB1|3594_calculated,2.1394,2.1624,19,p,
IL7|3574_calculated,2.139,3.1455,8,q,12-
HACE1|57531_calculated,2.1382,1.6962,6,q,
TMEM45A|55076_calculated,2.1371,1.5552,3,q,
TMEM107|84314_calculated,2.1364,2.4125,17,p,
LOC100132356|100132356_calculated,2.1357,1.2814,,,
SULT1C4|27233_calculated,2.1353,0.8818,2,q,
TTC9|23508_calculated,2.1346,4.4272,14,q,
ENPP1|5167_calculated,2.1345,1.4466,6,q,22-
METAP1D|254042_calculated,2.1316,2.3732,2,q,
LOC100132891|100132891_calculated,2.1314,1.2062,,,
ZSCAN2|54993_calculated,2.1291,1.8439,15,q,
CIT|11113_calculated,2.1286,3.5086,12,q,
COL9A2|1298_calculated,2.1285,4.8295,1,p,33-
SNRNP48|154007_calculated,2.1284,2.5626,6,p,
COL21A1|81578_calculated,2.1253,0.3178,6,p,12.3-
AK090674|?_calculated,2.1247,1.5593,,,
PLA2R1|22925_calculated,2.1235,1.2513,2,q,23-
CDH19|28513_calculated,2.123,0.2708,18,q,
NEBL|10529_calculated,2.1223,3.266,10,p,
ADRA2C|152_calculated,2.1219,3.7391,4,p,
FXN|2395_calculated,2.1217,2.3439,9,q,
IL20RA|53832_calculated,2.1207,4.3781,6,q,
ZNF565|147929_calculated,2.1207,1.6677,19,q,
TNFRSF19|55504_calculated,2.1203,3.4092,13,q,12.11-
PART1|25859_calculated,2.1202,0.3143,5,q,
GSTCD|79807_calculated,2.1198,2.94,4,q,
PLEKHG4|25894_calculated,2.1197,4.3508,16,q,
TLR5|7100_calculated,2.1195,1.5672,1,q,32.3-
MOGAT3|346606_calculated,2.1188,4.4714,7,q,
LOC100505648|100505648_calculated,2.1186,1.183,,,
ZCCHC4|29063_calculated,2.1169,2.3893,4,p,
AK096668|?_calculated,2.1168,1.5781,,,
TMPRSS15|5651_calculated,2.1164,6.6039,21,q,
AGAP6|414189_calculated,2.1161,1.6949,10,q,
ZNF347|84671_calculated,2.1157,1.0739,19,q,
IFT88|8100_calculated,2.1155,2.0136,13,q,
ZNF200|7752_calculated,2.1148,2.6472,16,p,
LONRF2|164832_calculated,2.1128,0.3341,2,q,
CAMKK1|84254_calculated,2.1124,1.7266,17,p,
LOC284385|284385_calculated,2.1119,1.627,,,
LOC100133091|100133091_calculated,2.1118,1.8522,,,
LOC100216545|100216545_calculated,2.1118,1.6126,,,
CCDC122|160857_calculated,2.1112,1.5572,13,q,
ANGPT2|285_calculated,2.1104,2.7567,8,p,
POLI|11201_calculated,2.1102,1.2899,18,q,
LOC440944|440944_calculated,2.1099,1.7818,,,
SUZ12P1|440423_calculated,2.1093,1.6326,17,q,
APOBEC1|339_calculated,2.1074,6.5644,12,p,
LOC100288432|100288432_calculated,2.1052,1.9182,,,
RAB19|401409_calculated,2.105,3.2525,7,q,
DNAL1|83544_calculated,2.1048,1.4211,14,q,
AK057379|?_calculated,2.1038,0.2282,,,
HEMK1|51409_calculated,2.103,2.0815,3,p,
ZNF141|7700_calculated,2.1026,1.396,4,p,
PLXNA4|91584_calculated,2.1009,0.5153,7,q,
ZNF680|340252_calculated,2.1004,2.0215,7,q,
PARG|8505|2of2_calculated,2.0985,2.3539,10,q,
LCORL|254251_calculated,2.0956,2.9624,4,p,
STK32C|282974_calculated,2.0956,2.955,10,q,
LOC100233209|100233209_calculated,2.0942,1.4305,,,
AK056490|?_calculated,2.0939,0.4587,,,
CEP72|55722_calculated,2.093,4.5231,5,p,
LRRC37BP1|147172_calculated,2.0929,1.664,17,q,
MFI2-AS1|100507057_calculated,2.0926,3.5986,3,q,
THSD1|55901_calculated,2.0922,1.0324,13,q,
GPR180|160897_calculated,2.0911,2.64,13,q,
HPSE|10855_calculated,2.091,3.497,4,q,
AK307246|?_calculated,2.0909,3.0431,,,
TAMM41|132001_calculated,2.0904,2.1752,3,p,
TMEM86A|144110_calculated,2.0901,2.454,11,p,
SNORD36C|26813_calculated,2.0897,2.6007,9,q,
ZNF407|55628_calculated,2.0897,1.4828,18,q,
GDAP1|54332_calculated,2.0894,2.1397,8,q,
TIGIT|201633_calculated,2.0894,1.6509,3,q,
F12|2161_calculated,2.0892,5.4921,5,q,
C8G|733_calculated,2.0861,7.5087,9,q,
C2orf54|79919_calculated,2.0861,6.8476,2,q,
CDYL2|124359_calculated,2.0849,1.8918,16,q,
ADAM12|8038_calculated,2.0848,2.2004,10,q,
TTC39A|22996_calculated,2.0845,4.3455,1,p,
SYT7|9066|1of2_calculated,2.084,4.654,11,q,12-
ANKRD42|338699_calculated,2.0806,1.8954,11,q,
MLNR|2862_calculated,2.0799,0.1478,13,q,14-
GLB1L2|89944_calculated,2.0796,4.0559,11,q,
JA429831|?|2of3_calculated,2.0794,1.9717,,,
PNMAL1|55228_calculated,2.0791,0.8473,19,q,
PYHIN1|149628_calculated,2.0782,1.1575,1,q,
OSTBETA|123264_calculated,2.0776,3.1916,,,
SFXN5|94097_calculated,2.0767,2.9807,2,p,
RARB|5915_calculated,2.0765,1.1163,3,p,
SEPT7P2|641977_calculated,2.0762,1.5216,7,p,
C1orf167|284498|2of2_calculated,2.076,1.9522,1,p,
C1orf88|128344_calculated,2.0748,1.2574,,,
CPEB3|22849_calculated,2.0739,1.5611,10,q,
FAM70A|55026_calculated,2.0728,0.8406,,,
SOGA3|387104_calculated,2.0728,0.3735,6,q,
RELT|84957_calculated,2.0714,2.8801,11,q,
BTN2A2|10385_calculated,2.0709,1.9176,6,p,
RPGR|6103_calculated,2.0703,1.8493,X,p,
RHPN1|114822_calculated,2.0695,4.7888,8,q,
KLHL29|114818_calculated,2.0694,0.9026,2,p,
ZNF10|7556_calculated,2.0692,1.1028,12,q,
BC039399|?_calculated,2.0685,2.5444,,,
TAF5|6877_calculated,2.0678,2.7761,10,q,24-
TAF4B|6875_calculated,2.0671,2.4438,18,q,
PGBD1|84547_calculated,2.0649,1.0503,6,p,
KAZALD1|81621|2of2_calculated,2.0632,4.8342,10,q,
DYRK3|8444_calculated,2.0626,1.6975,1,q,
AL050000|?_calculated,2.0623,0.935,,,
NLRP6|171389_calculated,2.0616,3.0867,11,p,
RGS13|6003_calculated,2.0603,2.9176,1,q,
ZNF239|8187_calculated,2.06,2.7328,10,q,11.22-
USP45|85015_calculated,2.06,1.6712,6,q,
GLTPD2|388323_calculated,2.0593,4.3993,17,p,
KIF21B|23046_calculated,2.0593,2.1949,1,q,
ANKRD6|22881_calculated,2.0591,1.1998,6,q,14.2-
MIR4743|100616366_calculated,2.0587,1.2128,18,,
ARHGAP27|201176|2of2_calculated,2.0585,3.1458,17,q,
NBEAL1|65065_calculated,2.0583,1.6231,2,q,
bpl_41-16|?_calculated,2.0583,1.3893,,,
AF070581|?_calculated,2.0577,0.7877,,,
DUS4L|11062_calculated,2.0576,2.8632,7,q,22-
FAM185A|222234_calculated,2.0564,2.0378,7,q,
EXOC3L4|91828_calculated,2.056,2.255,14,q,
ZNF44|51710_calculated,2.0547,1.5738,19,p,
CDH2|1000_calculated,2.0539,0.9555,18,q,
USP31|57478_calculated,2.053,1.919,16,p,
LOC100131564|100131564_calculated,2.0514,1.0458,,,
OTUD3|23252_calculated,2.0505,1.9126,1,p,
FAM161B|145483_calculated,2.0501,1.3926,14,q,
SH2D1A|4068_calculated,2.0501,1.317,X,q,
ZNF616|90317_calculated,2.0495,2.313,19,q,
DQ583960|?_calculated,2.0493,2.3827,,,
DNAJB14|79982_calculated,2.0492,1.7906,4,q,
CCDC77|84318_calculated,2.0483,2.7222,12,p,
IRF4|3662_calculated,2.048,2.1405,6,p,25-
CEP44|80817_calculated,2.048,1.5442,4,q,
MMAA|166785_calculated,2.0463,2.2276,4,q,
ELAC1|55520_calculated,2.0451,1.945,18,q,
XYLB|9942_calculated,2.0448,3.3098,3,p,22-
KIAA1009|22832_calculated,2.0443,1.4487,,,
HPSE2|60495_calculated,2.0435,0.2189,10,q,23-
AX746755|?_calculated,2.0417,0.7222,,,
WDR52|55779_calculated,2.0413,0.9245,,,
TCR-alpha|?|1of4_calculated,2.0407,1.7907,,,
NAP1L3|4675_calculated,2.0402,0.4283,X,q,21.3-
TMEM177|80775_calculated,2.0395,3.1673,2,q,
C9orf169|375791_calculated,2.0382,12.0885,,,
LOC730101|730101_calculated,2.0376,2.7895,,,
MATL2963|283314_calculated,2.0363,1.2371,,,
EIF3C|8663|1of2_calculated,2.0355,2.8184,16,p,
CCNO|10309_calculated,2.0336,4.4113,5,q,
AK097590|?|1of2_calculated,2.0335,0.807,,,
TMEM71|137835_calculated,2.0333,0.9088,8,q,
METTL21A|151194_calculated,2.0318,2.6887,2,q,
XDH|7498_calculated,2.0316,4.7284,2,p,
MARK1|4139_calculated,2.0311,1.0389,1,q,
ZNF528|84436_calculated,2.0309,1.1386,19,q,
DIO3OS|64150_calculated,2.0306,1.0664,14,q,
HOXC5|3222_calculated,2.0302,1.6839,12,q,
PHKG1|5260_calculated,2.0298,0.6606,7,p,
CXorf40A|91966_calculated,2.0293,2.4349,X,q,
TFAP2A|7020_calculated,2.0288,5.5647,6,p,
PDCD1|5133_calculated,2.0287,2.0932,2,q,
DQ592954|?_calculated,2.0277,1.6113,,,
NCAPH|23397_calculated,2.0274,5.4686,2,q,
ZNF234|10780_calculated,2.0266,1.8565,19,q,
MREG|55686_calculated,2.0263,3.9924,2,q,
EAF2|55840_calculated,2.026,2.8999,3,q,
CARD9|64170_calculated,2.0247,2.515,9,q,
ZNF226|7769_calculated,2.0243,1.8493,19,q,
RPRM|56475_calculated,2.0243,0.4741,2,q,
STARD4|134429_calculated,2.0234,3.3972,5,q,
GOLGA8B|440270_calculated,2.0233,1.3208,15,q,
LINC00483|55018_calculated,2.0225,3.6993,17,q,
RSPH1|89765_calculated,2.0222,4.2042,21,q,
DACH1|1602_calculated,2.0222,2.6308,13,q,
PCDHB16|57717_calculated,2.0215,1.2292,5,q,
ALPI|248_calculated,2.0208,11.5285,2,q,
YAF2|10138_calculated,2.0206,1.6656,12,q,
LHX6|26468_calculated,2.0202,0.9799,9,q,
LY9|4063_calculated,2.0194,1.3655,1,q,
COCH|1690_calculated,2.0184,3.5604,14,q,11.2-
RAB38|23682_calculated,2.0181,2.5593,11,q,
ZNF155|7711_calculated,2.017,1.8576,19,q,13.2-
ZNF852|285346_calculated,2.0157,1.5447,3,p,
LOC728431|728431_calculated,2.0154,3.8362,,,
SNORA47|677828_calculated,2.0153,2.506,5,q,
KIAA1407|57577_calculated,2.0145,1.4028,3,q,
PHTF1|10745_calculated,2.0144,2.1831,1,p,13-
CCDC57|284001_calculated,2.0142,2.1028,17,q,
LOC399744|399744_calculated,2.0139,1.5249,,,
ADORA2A|135_calculated,2.0125,2.3477,22,q,
ACTR3C|653857_calculated,2.0117,2.8604,7,q,
AK091265|?_calculated,2.0113,3.6337,,,
DZIP1L|199221_calculated,2.011,1.7387,3,q,
NIPAL1|152519_calculated,2.0096,3.8266,4,p,
ASPM|259266_calculated,2.0092,4.2212,1,q,
FMO4|2329_calculated,2.009,1.9753,1,q,
HSD11B1L|374875_calculated,2.009,1.7897,19,p,
PTPN3|5774_calculated,2.0085,2.9053,9,q,
AX746640|?_calculated,2.0081,1.7864,,,
PHLPP2|23035_calculated,2.0067,1.8691,16,q,
HIGD1B|51751_calculated,2.0066,1.4184,17,q,
SERPINA5|5104_calculated,2.0065,2.7031,14,q,
NPB|256933_calculated,2.0059,4.0786,17,q,
NSL1|25936_calculated,2.0059,2.0994,1,q,
IL15|3600_calculated,2.0056,1.6028,4,q,
TCEANC2|127428_calculated,2.0043,1.7712,1,p,
PCDHB15|56121_calculated,2.0035,0.974,5,q,
WNT4|54361_calculated,2.0027,2.0318,1,p,36.23-
TTC3P1|286495_calculated,2.0018,0.8171,X,q,
PRRT2|112476_calculated,1.9992,0.8233,16,p,
SPATA5|166378_calculated,1.9987,2.1213,4,q,
LOC646471|646471_calculated,1.9982,1.4131,,,
WNT2|7472_calculated,1.9978,2.905,7,q,
CKAP2L|150468_calculated,1.9973,4.5329,2,q,
TBC1D8B|54885_calculated,1.9973,2.0793,X,q,
CLDN11|5010_calculated,1.9955,1.0815,3,q,26.2-
C8orf47|203111_calculated,1.9948,2.4761,,,
MGC39372|221756_calculated,1.9939,1.3843,,,
SRGAP2|23380|1of2_calculated,1.9936,1.8344,1,q,
SLX4|84464_calculated,1.993,1.8292,16,p,
PKNOX2|63876_calculated,1.9929,0.4204,11,q,
FMO3|2328_calculated,1.9917,2.035,1,q,
LINGO1|84894_calculated,1.9912,3.4613,15,q,
SETD9|133383_calculated,1.9906,2.6842,5,q,
VSIG8|391123_calculated,1.9888,2.3866,1,q,
DSG3|1830_calculated,1.9882,8.866,18,q,
RRN3P1|730092_calculated,1.9869,1.3017,16,p,
ARHGAP33|115703_calculated,1.9849,2.1078,19,q,
PGBD2|267002_calculated,1.9842,2.4171,1,q,
RELL2|285613_calculated,1.9841,2.6647,5,q,
SPTLC3|55304_calculated,1.9832,2.0253,20,p,
TRPC4|7223_calculated,1.9828,0.3319,13,q,
ANKRD16|54522_calculated,1.9822,2.0134,10,p,
GINS3|64785_calculated,1.98,4.3633,16,q,
ATP7A|538_calculated,1.9793,1.6844,X,q,
CPA2|1358_calculated,1.9782,6.0701,7,q,
KCNJ15|3772_calculated,1.9779,3.8926,21,q,
LOC100130950|100130950_calculated,1.9774,0.9659,,,
PGAP1|80055_calculated,1.9755,1.5446,2,q,
LSM11|134353_calculated,1.9743,1.3589,5,q,
NIPAL4|348938_calculated,1.9729,0.5148,5,q,
IDI2-AS1|55853_calculated,1.9728,3.4283,10,p,
Mir_584|?|31of49_calculated,1.9721,0.9369,,,
IGH|?|1of10_calculated,1.972,3.0779,14,q,
SPIN2B|474343|3of3_calculated,1.972,1.5372,X,p,
FGF13|2258_calculated,1.9702,1.0227,X,q,
CX3CR1|1524_calculated,1.9694,0.7058,3,p,
FLJ35390|255031_calculated,1.9687,0.9815,,,
TIGD7|91151_calculated,1.9686,1.3304,16,p,
TIGD6|81789_calculated,1.9681,1.9352,5,q,
ALKBH8|91801_calculated,1.9681,1.8211,11,q,
LOC100505483|100505483_calculated,1.9666,1.8854,,,
PCSK9|255738_calculated,1.9656,8.5242,1,p,34.1-
RFTN2|130132_calculated,1.9634,0.9319,2,q,
TDO2|6999_calculated,1.9626,1.9361,4,q,31-
TRAPPC2L|51693|2of2_calculated,1.9625,2.538,16,q,
NR5A2|2494_calculated,1.9623,2.4064,1,q,
SPATA18|132671_calculated,1.9623,1.9946,4,q,
NEU3|10825_calculated,1.9609,2.018,11,q,
ANK3|288_calculated,1.9608,1.7421,10,q,
HOXB13|10481_calculated,1.9604,4.2511,17,q,
SLC10A7|84068_calculated,1.9589,2.5987,4,q,
NAALADL1|10004_calculated,1.9587,2.8879,11,q,
FCRL3|115352_calculated,1.9586,0.5981,1,q,21-
USP27X|389856_calculated,1.9585,1.5556,X,p,
USP35|57558_calculated,1.9584,1.6269,11,q,
LOC100132774|100132774_calculated,1.9576,2.395,,,
HECW2|57520_calculated,1.9574,1.4738,2,q,
FUT10|84750_calculated,1.9563,2.2954,8,p,
SLC2A5|6518_calculated,1.9561,4.1123,1,p,
SDHAP3|728609|1of2_calculated,1.9555,1.3033,5,p,
DOC2A|8448_calculated,1.9545,2.5286,16,p,
SLC16A14|151473_calculated,1.9535,1.4433,2,q,
ZNF419|79744_calculated,1.9533,1.7532,19,q,
PRDM11|56981_calculated,1.9532,1.034,11,p,
CCL8|6355_calculated,1.953,2.726,17,q,
LOC100505933|100505933_calculated,1.953,1.808,,,
FAH|2184_calculated,1.9525,2.5588,15,q,
DSEL|92126_calculated,1.9521,0.5901,18,q,
TTC30B|150737_calculated,1.9511,2.0685,2,q,
CRNDE|643911_calculated,1.951,4.0266,16,q,
FLVCR2|55640_calculated,1.951,2.5802,14,q,
ANKS3|124401_calculated,1.9509,1.5966,16,p,
FRRS1|391059_calculated,1.9507,2.8419,1,p,
TMEM121|80757_calculated,1.95,1.4017,14,q,
TNFRSF17|608_calculated,1.9496,3.564,16,p,
NOVA2|4858_calculated,1.9485,1.2303,19,q,
ARHGAP19|84986_calculated,1.948,2.1806,10,q,
RPL23AP82|284942_calculated,1.948,1.7924,22,q,
LOC100216546|100216546_calculated,1.9479,1.3452,,,
TMPPE|643853_calculated,1.9475,1.7829,3,p,
C10orf112|340895_calculated,1.9466,1.7657,,,
ADCY2|108_calculated,1.9464,0.4562,5,p,
LOC100506462|100506462_calculated,1.9456,3.589,,,
AK123100|?_calculated,1.9454,1.7795,,,
BAI2|576_calculated,1.9446,1.0497,1,p,
KLHL13|90293_calculated,1.9441,0.7589,X,q,23-
SLC38A6|145389_calculated,1.9433,2.2289,14,q,
HEXIM2|124790|2of2_calculated,1.9421,2.3761,17,q,
ZNF493|284443_calculated,1.942,1.2773,19,p,
TRPA1|8989_calculated,1.9419,2.0519,8,q,
LOC100129046|100129046_calculated,1.941,2.998,,,
PCNXL2|80003_calculated,1.9402,1.5957,1,q,
AP4S1|11154_calculated,1.94,0.9546,14,q,
ZNF683|257101_calculated,1.9394,2.6335,1,p,
TPK1|27010_calculated,1.9392,2.8831,7,q,34-
KCNA3|3738_calculated,1.939,1.4542,1,p,
LOC728190|728190_calculated,1.9387,1.6478,,,
ADSSL1|122622_calculated,1.9386,2.4768,14,q,
GPRIN1|114787_calculated,1.9384,3.1047,5,q,
FLJ38668|?_calculated,1.9376,1.9315,,,
MIR3671|100500854_calculated,1.9363,0.6358,1,,
TUBB4A|10382_calculated,1.9361,0.5381,19,p,
